class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,56092,252.0,236.0,0.0,0.0,0.0,0.0,0.0,15772.0,205698.0,1066748.0,1602936.0,328308.0,12496.0,0.0,1486966.0,0.0,0.0,0.0,8466.0,11528.0,2997140.0,2724456.0,372636.0,237588.0,2.0,0.0,0.0,0.0,242.0,272.0,0.0,0.0,0.0,0.0,0.0,96302.0,1466284.0,1151912.0,517460.0,0.0,1336.0,156.0,300.0,2864.0,1173140.0,2047284.0,6878.0,0.0,0.0,0.0,762084.0,856738.0,345808.0,276016.0,226674.0,194586.0,232448.0,323868.0,13736.0,0.0,3378680.0,266.0,934.0,482.0,2.0,1486966.0,35890.0,232726.0,138994.0,119620.0,126060.0,,122540.0,56091.51,3378680.0,3378680.0,3361606.0,24134,19998.0,93276.0,953900.0,3231958.0,1209600.0,98214.0,0.0,70.0,0.0,2982574.08,0.0,247432.32,0.0,0.0,0.0,1208.0,46400.0,509280.0,1296566.0,1195320.0,170932.0,9488.0,2688.0,76.0,832.0,860.0,3378680.0,3258.0,380.0,64438.0,130022.0,65774.0,2064226.0,881576.0,22152.0,132.0,0.0,428.0,882.0,2652606.0,90468.0,0.0,53958.0,0.0,64.0,2997178.0,1602.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18616.0,60088.0,10256.0,0.0,0.0,110830.0,21230.0,657680.0,179274.0,0.0,0.0,0.0,0.0,17375050.0,810.0,926.0,265448.0,449902.0,448054.0,225882.0,464936.0,472022.0,347212.0,222138.0,318298.0,18066.0,0.0,0.0
neg,2116,136.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10920.0,87230.0,21254.0,326.0,0.0,45856.0,0.0,0.0,0.0,0.0,0.0,109316.0,95774.0,21184.0,10784.0,0.0,0.0,0.0,0.0,106.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,53530.0,66320.0,0.0,0.0,130.0,42.0,42.0,120.0,74370.0,45142.0,4.0,0.0,0.0,0.0,50456.0,48172.0,15878.0,4098.0,600.0,266.0,258.0,122.0,0.0,0.0,130520.0,0.0,1496.0,130.0,0.0,45856.0,1572.0,10328.0,10578.0,,,,20840.0,2115.43,130520.0,130520.0,135076.0,432,0.0,12848.0,130180.0,119850.0,1209600.0,2676.0,4.0,4.0,0.0,105354.24,0.0,14368.32,0.0,0.0,0.0,0.0,0.0,4586.0,77546.0,33818.0,3232.0,562.0,106.0,0.0,12.0,16.0,130520.0,208.0,28.0,4550.0,8048.0,2808.0,70312.0,32196.0,1650.0,50.0,0.0,270.0,218.0,106642.0,67968.0,0.0,4.0,0.0,14.0,106696.0,152.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.0,890.0,136.0,0.0,0.0,1270.0,472.0,280.0,64.0,0.0,0.0,0.0,0.0,1115430.0,71.82,82.0,15370.0,9676.0,3934.0,1906.0,6862.0,82018.0,74.0,10.0,0.0,0.0,0.0,0.0
neg,394,2130706432.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,18652.0,16284.0,4078.0,0.0,0.0,0.0,16542.0,0.0,0.0,0.0,790.0,1194.0,40942.0,32370.0,29432.0,4524.0,0.0,0.0,0.0,0.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3590.0,35424.0,0.0,146.0,36.0,46.0,310.0,1322.0,13952.0,22924.0,278.0,0.0,0.0,26062.0,7176.0,2186.0,1284.0,842.0,744.0,314.0,216.0,52.0,138.0,71226.0,10.0,4.0,2.0,0.0,16542.0,626.0,20122.0,9092.0,,,,28760.0,393.73,71226.0,71226.0,70604.0,181,0.0,6800.0,70680.0,39224.0,1209600.0,1362.0,2.0,12.0,0.0,23337.6,721.92,14204.16,6.0,26.0,0.0,0.0,10776.0,17690.0,9222.0,1010.0,310.0,6.0,0.0,0.0,0.0,8.0,71226.0,1002.0,14.0,46.0,3066.0,2970.0,28824.0,3076.0,16.0,0.0,0.0,18.0,6.0,26076.0,28.0,0.0,0.0,0.0,0.0,26288.0,204.0,118.0,0.0,0.0,40.0,1926.0,0.0,0.0,0.0,0.0,632.0,6.0,12.0,27064.0,3406.0,552.0,170.0,119000.0,11912.0,69842.0,102.0,0.0,0.0,0.0,1.54,90.0,16314.0,5582.0,2874.0,1192.0,2758.0,3426.0,2646.0,4216.0,6.0,0.0,0.0,0.0
neg,38378,506.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,457916.0,1458606.0,359308.0,27682.0,706.0,1074524.0,0.0,0.0,0.0,0.0,0.0,2154380.0,1912274.0,405072.0,208862.0,0.0,0.0,0.0,0.0,902.0,200.0,0.0,0.0,0.0,0.0,0.0,57620.0,1466412.0,658450.0,122076.0,0.0,2096.0,1564.0,1768.0,99606.0,1711450.0,488064.0,10.0,0.0,0.0,0.0,524304.0,692888.0,273844.0,223194.0,173616.0,130598.0,149096.0,137018.0,0.0,0.0,2559708.0,70.0,98.0,320.0,12.0,1074524.0,28058.0,274348.0,128116.0,175160.0,200180.0,,26240.0,38377.24,2559708.0,2559708.0,2558536.0,15559,4298.0,11914.0,136640.0,2304558.0,1209600.0,70258.0,0.0,58.0,0.0,2147834.88,0.0,155906.88,0.0,0.0,0.0,0.0,0.0,72612.0,824316.0,1113688.0,275612.0,15330.0,2854.0,146.0,48.0,52.0,2559708.0,2810.0,470.0,63228.0,61928.0,133576.0,1868900.0,158802.0,14666.0,178.0,0.0,744.0,598.0,1832006.0,111234.0,0.0,996.0,0.0,20.0,2161820.0,1188.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14254.0,33468.0,6894.0,0.0,0.0,90370.0,13214.0,621920.0,106230.0,953148.0,518.0,0.0,0.0,8805350.0,838.4,896.0,169664.0,324616.0,345120.0,201102.0,448544.0,469822.0,228128.0,102460.0,15022.0,80.0,0.0,0.0
neg,30266,334.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,267970.0,1279868.0,462446.0,30826.0,258.0,857026.0,0.0,0.0,0.0,0.0,0.0,1718378.0,1407378.0,499290.0,265352.0,0.0,0.0,0.0,0.0,596.0,314.0,0.0,0.0,0.0,0.0,0.0,6500.0,799030.0,506264.0,730142.0,0.0,4328.0,1530.0,2490.0,290308.0,1345886.0,397362.0,32.0,0.0,0.0,0.0,859116.0,458952.0,159728.0,108542.0,78638.0,63116.0,89166.0,224628.0,50.0,0.0,2218062.0,88.0,68.0,220.0,22.0,857026.0,30728.0,269612.0,226244.0,265960.0,,,228520.0,30266.68,2218062.0,2218062.0,2219904.0,12286,2670.0,97476.0,1003660.0,2041936.0,1209600.0,70736.0,0.0,68.0,0.0,1595947.2,0.0,444548.16,0.0,0.0,0.0,0.0,0.0,19052.0,479840.0,1209666.0,315296.0,14820.0,3114.0,148.0,1040.0,2618.0,2218062.0,3788.0,566.0,31868.0,246670.0,114230.0,1110744.0,520542.0,13196.0,332.0,0.0,536.0,894.0,1613552.0,80632.0,0.0,5112.0,0.0,32.0,1620958.0,1472.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16540.0,22674.0,5442.0,0.0,0.0,71690.0,13732.0,20020.0,5224.0,0.0,0.0,0.0,0.0,0.0,2349.08,1020.0,466038.0,325306.0,254668.0,134680.0,312270.0,276172.0,172038.0,84018.0,16596.0,150.0,0.0,0.0
neg,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2054.0,4254.0,954.0,0.0,0.0,2914.0,0.0,0.0,0.0,0.0,0.0,16750.0,14476.0,7026.0,352.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.0,6408.0,0.0,88.0,36.0,42.0,1000.0,556.0,5542.0,0.0,0.0,0.0,0.0,5928.0,342.0,94.0,64.0,90.0,74.0,188.0,250.0,132.0,102.0,23818.0,0.0,0.0,0.0,0.0,2914.0,182.0,5374.0,1632.0,,,,6820.0,11.3,23818.0,23818.0,24124.0,24,0.0,2236.0,23620.0,7312.0,1209600.0,134.0,2.0,6.0,0.0,1867.2,0.0,4512.96,0.0,14.0,0.0,0.0,0.0,1180.0,3508.0,1952.0,624.0,0.0,0.0,0.0,12.0,0.0,23818.0,994.0,14.0,18.0,10.0,510.0,3104.0,2094.0,472.0,48.0,0.0,0.0,34.0,2050.0,200.0,0.0,0.0,0.0,0.0,2052.0,34.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,16.0,6.0,1100.0,108.0,0.0,0.0,0.0,0.0,0.0,0.86,42.0,5636.0,1364.0,50.0,14.0,32.0,36.0,80.0,52.0,0.0,0.0,0.0,0.0
pos,391232,0.0,,0.0,0.0,0.0,0.0,0.0,16060.0,1440448.0,11296076.0,12653830.0,1600216.0,7044.0,0.0,13114812.0,3352.0,0.0,0.0,16656.0,34216.0,23550804.0,20207260.0,5428178.0,2648072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445866.0,13494078.0,8178814.0,3894916.0,0.0,31272.0,22794.0,33422.0,68566.0,5020996.0,21767214.0,69364.0,36.0,10.0,0.0,10976996.0,3465788.0,1908896.0,1785732.0,2038234.0,2453886.0,2974082.0,1397032.0,13028.0,0.0,29002938.0,1252.0,2246.0,1554.0,3874.0,13114812.0,391412.0,2865512.0,2534932.0,207420.0,197160.0,198100.0,195840.0,391231.11,29002938.0,29002938.0,28474512.0,176951,2526204.0,61804.0,1097360.0,27013674.0,1209600.0,0.0,,,,24243192.0,0.0,2735322.24,0.0,0.0,0.0,0.0,326714.0,5806278.0,13394866.0,6674342.0,685104.0,107684.0,18238.0,448.0,,0.0,29002938.0,27902.0,6490.0,1287182.0,1097726.0,2609064.0,20919946.0,1042094.0,23270.0,0.0,0.0,,,,,,,,,,24372.0,1232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231968.0,469848.0,89978.0,0.0,0.0,1208602.0,154900.0,49432920.0,5865746.0,0.0,0.0,0.0,0.0,201098730.0,14322.08,16316.0,2922640.0,5570832.0,5101874.0,2581406.0,4567980.0,3368454.0,1950574.0,704330.0,245478.0,106.0,0.0,0.0
neg,40770,102.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,21234.0,809998.0,1556582.0,430154.0,17364.0,0.0,1339714.0,0.0,0.0,0.0,0.0,0.0,2589780.0,2301566.0,568470.0,210930.0,0.0,0.0,0.0,0.0,224.0,100.0,0.0,0.0,0.0,0.0,0.0,4224.0,1517754.0,534720.0,778634.0,0.0,1888.0,300.0,634.0,1782.0,30334.0,2799196.0,1198.0,0.0,0.0,0.0,1053574.0,742240.0,275082.0,203028.0,154136.0,122076.0,101732.0,177790.0,5674.0,0.0,3158874.0,28.0,36.0,62.0,4.0,1339714.0,37790.0,312760.0,254398.0,176900.0,228820.0,,157200.0,40769.41,3158874.0,3158874.0,3130216.0,15685,28444.0,68988.0,732880.0,2835332.0,1209600.0,65954.0,0.0,118.0,0.0,2269479.36,0.0,563814.72,0.0,904.0,0.0,0.0,0.0,177844.0,1397704.0,971522.0,270784.0,14880.0,2558.0,40.0,114.0,122.0,3158874.0,3968.0,468.0,40440.0,342208.0,168734.0,1693332.0,576398.0,9718.0,66.0,0.0,188.0,298.0,917720.0,11522.0,0.0,112.0,0.0,0.0,2313102.0,1824.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18008.0,21002.0,5630.0,0.0,0.0,57632.0,20132.0,3167540.0,434712.0,0.0,0.0,0.0,0.0,769440.0,1389.64,1166.0,592386.0,427558.0,251668.0,146584.0,327546.0,351216.0,408740.0,314592.0,14986.0,56.0,0.0,0.0
neg,30636,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4054.0,346982.0,2343192.0,601244.0,12392.0,0.0,1417736.0,0.0,0.0,0.0,0.0,0.0,2916580.0,2602954.0,603170.0,234352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17850.0,150698.0,129192.0,3010124.0,0.0,4746.0,2384.0,4640.0,13414.0,513334.0,2741970.0,27324.0,52.0,0.0,0.0,2030152.0,538218.0,265806.0,157738.0,121918.0,122030.0,70276.0,1726.0,0.0,0.0,3520780.0,0.0,134.0,248.0,1964.0,1417736.0,51698.0,233544.0,364998.0,194480.0,231440.0,1310700.0,167160.0,30636.36,3520780.0,3520780.0,3466680.0,10912,310312.0,103604.0,1090480.0,3307864.0,1209600.0,0.0,,,,2131006.08,0.0,1170319.68,,,0.0,0.0,0.0,82290.0,1418362.0,1596456.0,192092.0,15916.0,2656.0,92.0,,0.0,3520780.0,5236.0,770.0,103748.0,854604.0,456054.0,1602320.0,273208.0,11916.0,8.0,0.0,,,,,,,,,,3888.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23852.0,12500.0,2950.0,0.0,0.0,110198.0,27996.0,5146860.0,737506.0,0.0,0.0,0.0,0.0,29636300.0,,,1223930.0,694052.0,318120.0,155032.0,355874.0,359940.0,161866.0,33644.0,5406.0,0.0,0.0,0.0
neg,31650,406.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,350254.0,1448694.0,282702.0,22228.0,872.0,952060.0,0.0,0.0,0.0,0.0,0.0,1756488.0,1377278.0,461180.0,327646.0,0.0,0.0,0.0,0.0,1552.0,358.0,0.0,0.0,0.0,0.0,0.0,135406.0,1192232.0,392682.0,384772.0,0.0,1530.0,738.0,1550.0,108298.0,1556148.0,436754.0,74.0,0.0,0.0,0.0,681922.0,394546.0,113592.0,83844.0,67672.0,61956.0,78616.0,561288.0,61656.0,0.0,2218066.0,248.0,254.0,384.0,2.0,952060.0,34044.0,236594.0,222986.0,248320.0,,,208380.0,31650.92,2218066.0,2218066.0,2211926.0,19556,21454.0,97106.0,1003900.0,2105092.0,1209600.0,73298.0,0.0,118.0,0.0,1801562.88,0.0,302010.24,0.0,0.0,0.0,0.0,0.0,25886.0,652780.0,1164124.0,245628.0,13528.0,2792.0,354.0,2.0,8.0,2218066.0,3354.0,366.0,30398.0,152332.0,85292.0,1139530.0,659502.0,34030.0,288.0,0.0,564.0,1092.0,1031820.0,78618.0,0.0,4378.0,0.0,0.0,1827932.0,1738.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20228.0,29466.0,6468.0,0.0,0.0,69780.0,11392.0,1274320.0,355986.0,27840.0,1048.0,0.0,0.0,279390.0,844.64,936.0,317434.0,362654.0,290010.0,134732.0,281686.0,274314.0,242736.0,109282.0,91862.0,382.0,0.0,0.0
pos,440018,1770.0,1454.0,0.0,0.0,0.0,236.0,271358.0,1714390.0,1509846.0,98910.0,88.0,0.0,0.0,0.0,,,,,,,,,,,62.0,,,,10704.0,3896.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,782670.0,2455500.0,356382.0,11506.0,9226.0,19490.0,16812.0,55332.0,953304.0,856634.0,1672504.0,20.0,0.0,1787734.0,798578.0,388342.0,183764.0,124812.0,81886.0,66482.0,56582.0,42764.0,63884.0,,3136.0,9900.0,10802.0,12.0,,,,,,,,,440017.39,,,35960042.0,14539,2460.0,,,35126678.0,,940432.0,0.0,410.0,0.0,23641856.64,0.0,11458794.24,1152.0,2800.0,65618.0,425498.0,983672.0,526450.0,369786.0,356698.0,461796.0,318382.0,69644.0,17284.0,1220.0,1324.0,,4368.0,492.0,176594.0,1026072.0,156496.0,1226174.0,996510.0,8108.0,14.0,0.0,2040.0,8822.0,22996906.0,7417700.0,31554.0,61540.0,0.0,0.0,23879924.0,48708.0,24736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96014.0,27334.0,0.0,0.0,922804.0,164788.0,71940.0,13520.0,0.0,0.0,0.0,0.0,301452320.0,,1242.0,1322846.0,415566.0,222818.0,85396.0,151462.0,285524.0,1086950.0,18348.0,5918.0,0.0,0.0,0.0
neg,39300,272.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,44600.0,1002552.0,1343596.0,339176.0,24532.0,820.0,1317720.0,0.0,0.0,0.0,0.0,0.0,2448958.0,2123342.0,498892.0,243738.0,0.0,0.0,0.0,0.0,1702.0,200.0,0.0,0.0,0.0,0.0,0.0,191994.0,1672264.0,583546.0,307472.0,0.0,5146.0,5084.0,3724.0,50514.0,1484982.0,1203732.0,2094.0,0.0,0.0,0.0,1085072.0,632474.0,235666.0,159358.0,124946.0,116338.0,141062.0,251990.0,8370.0,0.0,2948456.0,66.0,108.0,146.0,38.0,1317720.0,41744.0,290572.0,207068.0,214500.0,217200.0,,60940.0,39300.55,2948456.0,2948456.0,2936296.0,16441,11310.0,47892.0,521340.0,2755276.0,1209600.0,73478.0,0.0,108.0,0.0,2479788.48,0.0,271821.12,0.0,0.0,0.0,0.0,548.0,347052.0,951590.0,1076132.0,359728.0,16428.0,3358.0,440.0,2.0,8.0,2948456.0,5052.0,470.0,1830.0,122188.0,143210.0,2136778.0,334470.0,11230.0,48.0,0.0,324.0,706.0,1989410.0,9904.0,96.0,54616.0,0.0,0.0,2517398.0,1840.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23542.0,34088.0,7070.0,0.0,0.0,106620.0,13086.0,2570100.0,284612.0,0.0,0.0,0.0,0.0,9300540.0,1468.9,1426.0,292872.0,574486.0,418216.0,246016.0,825508.0,389232.0,8132.0,774.0,40.0,0.0,0.0,0.0
neg,13278,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3376.0,223182.0,490548.0,212288.0,10254.0,0.0,491246.0,0.0,826.0,598.0,0.0,0.0,830404.0,729858.0,192386.0,74316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7902.0,226666.0,268540.0,436540.0,0.0,5758.0,2378.0,3724.0,5182.0,399034.0,516854.0,6716.0,2.0,0.0,0.0,360876.0,196260.0,74100.0,53536.0,46286.0,45868.0,58700.0,84216.0,19698.0,108.0,1023010.0,32.0,38.0,58.0,206.0,491246.0,14464.0,93844.0,98240.0,1310700.0,1310700.0,1310700.0,190180.0,13277.25,1023010.0,1023010.0,1007054.0,5885,13514.0,100430.0,1020760.0,939648.0,1209600.0,0.0,,,,774902.4,0.0,162792.96,,,0.0,0.0,0.0,129780.0,388246.0,310336.0,106004.0,4674.0,604.0,4.0,,0.0,1023010.0,2040.0,180.0,53866.0,84110.0,69566.0,611690.0,115940.0,2256.0,0.0,0.0,,,,,,,,,,776.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6818.0,12916.0,2226.0,0.0,0.0,36882.0,6424.0,1062400.0,184270.0,0.0,0.0,0.0,0.0,12277430.0,,,172644.0,196074.0,106638.0,49360.0,91270.0,85748.0,91558.0,63410.0,81050.0,1896.0,0.0,0.0
neg,42468,204.0,168.0,0.0,0.0,0.0,0.0,0.0,46710.0,441280.0,1284586.0,1028180.0,92460.0,6650.0,0.0,1238234.0,0.0,0.0,0.0,20794.0,36852.0,2585742.0,2244366.0,844186.0,305210.0,0.0,0.0,0.0,0.0,396.0,116.0,0.0,15928.0,17290.0,7152.0,34006.0,76974.0,999528.0,827210.0,921778.0,0.0,2700.0,1926.0,3730.0,74984.0,1252884.0,1523378.0,40264.0,0.0,0.0,0.0,927310.0,744996.0,459094.0,234044.0,133256.0,90038.0,95658.0,198344.0,17126.0,0.0,3451314.0,94.0,2366.0,922.0,8.0,1238234.0,38678.0,607084.0,232878.0,251780.0,339040.0,,247640.0,42468.3,3451314.0,3451314.0,3448494.0,16512,2532.0,99618.0,1025280.0,2899866.0,1209600.0,65494.0,0.0,94.0,0.0,2397830.4,0.0,500273.28,0.0,0.0,0.0,2764.0,156500.0,838782.0,1154332.0,673890.0,65816.0,6140.0,1636.0,6.0,0.0,6.0,3451314.0,3480.0,476.0,42814.0,282698.0,119760.0,2033524.0,382480.0,34468.0,166.0,0.0,282.0,290.0,2413224.0,917132.0,0.0,50.0,0.0,18.0,2431978.0,1692.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20190.0,13138.0,4578.0,0.0,0.0,67484.0,13068.0,11280.0,3476.0,0.0,0.0,0.0,0.0,2468340.0,1393.96,1146.0,522520.0,379392.0,256904.0,152866.0,622198.0,861836.0,73570.0,22130.0,8362.0,88.0,0.0,0.0
neg,10,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2080.0,1812.0,2530.0,0.0,0.0,0.0,2570.0,0.0,0.0,0.0,8.0,94.0,5992.0,3472.0,24816.0,606.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3742.0,2680.0,0.0,70.0,46.0,68.0,72.0,1078.0,188.0,4900.0,0.0,0.0,0.0,5322.0,206.0,88.0,238.0,36.0,28.0,378.0,32.0,58.0,36.0,30848.0,0.0,8.0,2.0,0.0,2570.0,148.0,22244.0,2556.0,,,,24660.0,10.55,30848.0,30848.0,32076.0,24,0.0,2932.0,30620.0,6462.0,1209600.0,322.0,0.0,8.0,0.0,2018.88,0.0,3451.2,0.0,10.0,0.0,0.0,1510.0,2018.0,2150.0,358.0,386.0,0.0,0.0,0.0,0.0,6.0,30848.0,1026.0,12.0,16.0,8.0,242.0,1432.0,2810.0,858.0,18.0,0.0,18.0,14.0,2234.0,98.0,0.0,0.0,0.0,0.0,2426.0,64.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,20.0,2.0,222.0,146.0,38.0,10.0,800.0,86.0,11774.0,4.0,0.0,0.0,0.0,84.66,38.0,4666.0,1598.0,20.0,6.0,14.0,18.0,32.0,68.0,0.0,0.0,0.0,0.0
neg,8,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2814.0,0.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,2780.0,1546.0,16596.0,230.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816.0,0.0,26.0,32.0,30.0,174.0,816.0,576.0,1162.0,0.0,0.0,0.0,1800.0,144.0,124.0,166.0,44.0,358.0,94.0,84.0,0.0,2.0,19392.0,0.0,8.0,4.0,0.0,642.0,92.0,15836.0,746.0,,,,16440.0,7.66,19392.0,19392.0,24426.0,22,0.0,1890.0,19260.0,2836.0,1209600.0,116.0,2.0,0.0,0.0,866.88,22.08,1032.0,0.0,8.0,0.0,0.0,0.0,0.0,1488.0,1302.0,26.0,0.0,0.0,0.0,0.0,0.0,19392.0,920.0,4.0,6.0,8.0,1038.0,530.0,308.0,2.0,0.0,0.0,4.0,96.0,892.0,182.0,0.0,0.0,0.0,0.0,988.0,10.0,70.0,0.0,0.0,100.0,746.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,100.0,10.0,10.0,8.0,3600.0,360.0,0.0,10.0,0.0,0.0,0.0,0.76,22.0,2064.0,458.0,84.0,58.0,36.0,28.0,56.0,32.0,0.0,0.0,0.0,0.0
neg,61882,184.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,5818.0,651786.0,2700212.0,728896.0,36158.0,0.0,1932454.0,0.0,0.0,0.0,0.0,0.0,3842184.0,3489178.0,419428.0,292356.0,0.0,0.0,0.0,0.0,364.0,86.0,0.0,0.0,0.0,0.0,0.0,253728.0,2370252.0,939516.0,559374.0,0.0,2238.0,1086.0,1648.0,42624.0,2940548.0,1127964.0,6762.0,0.0,0.0,0.0,1433004.0,789248.0,856356.0,704984.0,296804.0,41750.0,724.0,0.0,0.0,0.0,4262370.0,0.0,708.0,568.0,0.0,1932454.0,46642.0,224314.0,194084.0,104960.0,96280.0,156060.0,54340.0,61882.6,4262370.0,4262370.0,4290774.0,17846,17216.0,59396.0,624900.0,4122870.0,1209600.0,151234.0,0.0,130.0,0.0,3741695.04,0.0,377213.76,0.0,0.0,0.0,0.0,0.0,90682.0,1202958.0,1885454.0,858668.0,70100.0,13526.0,1482.0,190.0,204.0,4262370.0,5578.0,838.0,3966.0,324566.0,167600.0,2820874.0,785824.0,13622.0,2.0,0.0,272.0,250.0,3666274.0,100754.0,14.0,11034.0,0.0,0.0,3761228.0,2832.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22294.0,49062.0,8708.0,0.0,0.0,116268.0,24976.0,257440.0,38688.0,0.0,0.0,0.0,0.0,2920770.0,1471.44,1676.0,405414.0,974068.0,666050.0,286576.0,524336.0,438190.0,349666.0,246542.0,217374.0,14654.0,0.0,0.0
neg,6862,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,330.0,26262.0,388598.0,144938.0,1200.0,0.0,261242.0,0.0,996.0,,0.0,0.0,555680.0,510154.0,100214.0,29542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.0,348224.0,115362.0,94432.0,0.0,3532.0,468.0,780.0,1256.0,274222.0,281068.0,2.0,0.0,0.0,0.0,302060.0,62566.0,37580.0,28564.0,21592.0,20140.0,40300.0,45324.0,3198.0,4.0,656062.0,38.0,48.0,248.0,28.0,261242.0,6084.0,68150.0,31454.0,0.0,0.0,0.0,98420.0,6861.17,656062.0,656062.0,,3278,6460.0,,654100.0,,1209600.0,0.0,,,,405722.88,0.0,151636.8,,,0.0,0.0,0.0,0.0,158980.0,330582.0,68856.0,2276.0,602.0,32.0,,0.0,656062.0,3352.0,96.0,45374.0,58742.0,52406.0,356160.0,42608.0,2580.0,10.0,0.0,,,,,,,,,,424.0,46.0,,,,,,,,,3354.0,6020.0,1428.0,0.0,0.0,17216.0,4134.0,699100.0,104288.0,0.0,0.0,0.0,0.0,,,,157350.0,95344.0,58982.0,30746.0,66640.0,64442.0,56064.0,22986.0,8740.0,34.0,0.0,0.0
